"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"GO:0000398","mRNA splicing, via spliceosome",1.3809767,10,0.4175,1e-55,1e-16,"CDC5L, DHX15, HNRNPA2B1, MFAP1, TRA2B, SNRPA1,
SNRPB2, SNRPD3, DDX39B, AQR, DDX46, BCAS2, SRSF10, LSM6, WBP4, SF3B1,
LSM5, USP49, GEMIN5, SYF2, HTATSF1, TRA2A, RSRC1, CRNKL1, CDC40, LSM8,
METTL3, CWC22, METTL14, PRPF38A, FRA10AC1","DHX8, IK, SNU13, SNRNP70, SNRPB, SNRPC, SNRPD2,
SNRPF, RNF113A, SF3A2, DHX16, BUD31, SART1, EFTUD2, DDX23, EIF4A3,
DDX39A, SF3B4, SF3A1, PRPF8, TXNL4A, SF3B2, U2AF2, PRPF6, LSM4, PRPF31,
GPKOW, LSM3, PRPF19, DDX41, LSM7, XAB2, ISY1, LSM2, CACTIN, SF3B5,
WDR83, ZMAT2"
"GO:0006468","protein phosphorylation",1.3629712,10,0.15,1e-44,6.8e-11,"ADAM10, ATM, BMX, BRAF, CAMK4, CAMK2D, CDK1, CDK6,
CHEK1, CHUK, CREB1, CSNK1A1, CSNK2A1, DYRK1A, FER, GMFB, GSK3B, IGFBP3,
ILK, JAK2, MAK, MARK1, MARK3, MAP3K5, NEK1, NEK2, NEK3, PAK2, CDK17,
PPP3CB, PRKAA1, PRKAA2, PRKACB, PRKCA, PRKCE, PRKCI, PKN2, PRKDC, PRKG1,
MAPK6, MAPK8, MAPK9, EIF2AK2, RAF1, ROCK1, RYK, SRPK1, SRPK2, NEK4,
STK3, STK4, CDKL5, TAF1, TXK, VRK1, VRK2, DYRK2, CDC42BPA, MAP4K3,
CDKL1, KALRN, LATS1, RPS6KA5, STK17B, STK17A, COPS2, MAP4K4, EIF2AK3,
ROCK2, TLK1, OXSR1, AKT3, HIPK3, PLK4, PLK2, TLK2, CHEK2, AAK1, STK38L,
TNIK, MORC3, SGK3, STK39, TBK1, TAOK3, STK26, SNRK, BIRC6, FNIP2, TSSK3,
MEX3B, STRADA, LRRK2, NEK7, NEK10, HIPK1, CSNK2A3, TSSK4, EIF2AK4","AKT1, BCR, RUNX3, CCNE1, CDK11B, CDC25B, CDK2, CDK5,
CDK9, CLK3, PLK3, CSK, CSNK1D, CSNK1E, CSNK1G2, CTBP1, DAPK3, MARK2,
ERBB2, PTK2B, FGR, GAS6, MKNK2, GSK3A, HCK, LIMK1, LIMK2, LIPE, MATK,
MAP3K9, MAP3K11, PAK1, CDK16, PDGFB, PHKG2, PIM1, PLK1, PRKAB1, PRKACA,
PRKAG1, PRKCD, PRKCG, PKN1, PRKCZ, MAPK3, MAPK4, MAP4K2, RARA, RPS6KA1,
CCL2, CCL11, STK11, AURKC, TYK2, WNT11, MAP3K12, MKNK1, STK19, RPS6KA4,
MAP3K6, DYRK1B, AURKB, MAPKAPK2, PICK1, GMFG, CDC42BPB, STK25, ERN2,
HCST, FASTK, PIM2, MAP4K1, MAST1, MAST2, DAPK2, PRKD2, PKN3, MINK1,
CDC42BPG, MARK4, PINK1, WNK2, PRRT1, NUAK2, TSSK6, TTBK1, IP6K3, GLYCTK,
SIK1, PIM3, CDK11A"
"GO:0042274","ribosomal small subunit biogenesis",1.4555749,10,0.3425,9.2e-40,4.6e-18,"RPS3A, RPS7, RPS17, BMS1, MPHOSPH10, WDR3, KRR1,
WDR43, DIMT1, UTP20, DNTTIP2, FCF1, NOP58, HEATR1, RIOK2, UTP6, PNO1,
UTP3, RIOK1, WDR75, UTP15, C1orf131, WDR36","FBL, SNU13, RPS4X, RPS5, RPS9, RPS11, RPS14, RPS15,
RPS16, RPS19, RPS27, RPS28, RRP9, WDR46, EMG1, TBL3, AATF, RRP7A, NAT10,
IMP3, DHX37, NOL6, RRP36, RPS19BP1, IMP4"
"GO:0006338","chromatin remodeling",1.4295825,10,0.3125,2.1e-35,2.6e-17,"ACTL6A, ATRX, BMI1, CHD1, CHEK1, BPTF, HDAC2, RB1,
RBBP4, REST, RNF2, SFPQ, SMARCA1, SMARCC1, SMARCE1, TOP1, KDM6A, YY1,
SMARCA5, KAT2B, PER2, BAZ1B, CHD1L, BAZ1A, ZBTB1, PAXIP1, RYBP, NIPBL,
BAZ2B, WAC, UCHL5, RSF1, POLE3, INO80, INO80D, PBRM1, IWS1, SMARCAD1,
MIER1, GATAD1, SUDS3, SUV39H2, TET1, INO80B, PCGF6, ACTR8, MYSM1,
PWWP2A","CHD3, CHD4, DAXX, HDAC1, PAK1, PER1, RING1, SMARCA4,
SMARCB1, SMARCD2, PCGF2, BRPF1, RUVBL1, MBD2, MTA1, MTA2, NPM2, MCRS1,
ZNHIT1, TAF6L, RUVBL2, KDM6B, JMJD6, PADI4, CHTOP, TFPT, ZBTB7A, SIRT6,
MBD3, GATAD2A, PIH1D1, COPRS, GATAD2B, ACTR5, INO80C, PWWP2B,
INO80E"
"GO:0008380","RNA splicing",1.4849212,10,0.4075,1e-33,3e-13,"HNRNPH3, MBNL1, NCBP1, NOVA1, SFPQ, SRSF7, SNRPA1,
SNRPD3, SRPK1, SRPK2, U2AF1, DDX39B, GEMIN2, PRPF18, SCAF11, PPIG,
SRRM1, BCAS2, SYNCRIP, TCERG1, LSM6, CELF3, NCBP2, TARDBP, DDX47, RSRC1,
LUC7L3, CDK12","DHX8, FUS, PRMT1, SRSF4, SNRPB, SNRPD2, SNRPF, DHX16,
KHSRP, NOL3, DDX23, SF3B4, PRPF8, RNPS1, SF3B2, LSM4, CCAR2, USB1"
"GO:0006364","rRNA processing",1.334277,10,0.2625,1.8e-26,1.5e-09,"DKC1, NVL, RPL5, RPS7, RPS17, NOLC1, XRN2, DIS3,
DCAF13, UTP20, SBDS, DDX47, NOP58, NOL8, LYAR","FBL, RPS15, RPS16, RPS19, RPS27, RPS28, RPL14, RRP9,
EMG1, EXOSC7, PES1, RRP7A, WDR74, NOL6, NOC4L, LAS1L, RRP36"
"GO:0016567","protein ubiquitination",1.5502294,10,0.295,6.1e-25,2.9e-14,"TRIM23, BRCA1, CBL, MDM2, NEDD4, NFE2L2, HLTF,
UBE2D3, UBE2E1, UBE2V2, VHL, RNF103, GAN, USP9X, CUL4B, CUL4A, CUL3,
CUL2, CUL1, ENC1, TRIM24, RNF144A, PJA2, KLHL41, ARIH2, WWP1, KLHL2,
MYCBP2, FBXW11, SIRT1, ARIH1, FBXL2, RCHY1, FBXL3, FBXL5, FBXO9, FBXO4,
KLHL20, RLIM, CRBN, RNF138, TRIM33, ASB1, RNF111, KLHL24, DET1, RFWD3,
UBA6, FBXW7, CAND1, KLHL9, KLHL7, PCNP, BIRC6, HACE1, KLHL8, ATG3,
FBXL17, CBLL1, VCPIP1, ITCH, TRIM52, OTULIN, KLHL13, RNF157, PCMTD1,
UHRF2, SDE2, RNF168, FBXO45, SHPRH","ARRB1, ARRB2, CCNF, CDC34, DDB1, PLK1, TRIM21,
TNFAIP1, UBA1, UBE2D2, UBE2L3, VCP, RNF113A, USP5, LZTR1, KEAP1, CUL7,
AREL1, KLHL21, RBX1, STUB1, UBAC1, OS9, WWP2, UBE2C, TRIM32, ZSWIM8,
CUL9, NEDD4L, CBLC, FBXO7, TRPC4AP, FBXO2, RNF181, ANAPC7, ANAPC11,
UBE2D4, ASB2, FBXW5, RNF220, VPS11, VPS18, RNF25, KLHL25, PINK1, RNF26,
FBXL15, BIRC7, MUL1, SPSB1, TRIM11, TRAF7, RNF135, SYVN1, SPSB2, ZNF598,
TRIM47, TMEM129, ARRDC1, FBXO32, ANKRD9, ASB12, KCTD13"
"GO:0051726","regulation of cell cycle",1.4078923,10,0.2275,1.1e-24,4.1e-05,"ACTL6A, BIRC2, ATM, BRCA1, CDK6, CDKN1B, DR1, EIF4G2,
GRK5, INHA, MDM2, NBN, PKD2, PLAGL1, PPM1A, PTPRC, RB1, SON, TGFBR1,
YY1, YEATS4, KAT2B, PER2, PUM1, JADE3, ZNF268, MORF4L1, TARDBP, ZZZ3,
EPC2, UCHL5, MBIP, ING3, INO80, MBTD1, INO80D, YEATS2, WDR12, PRR11,
TXLNG, FIGNL1, JADE1, EPC1, INO80B, ING5, TBRG1, MASTL, PNPT1, ACTR8,
UHRF2, UHMK1, ZBTB49","ABL1, ACTB, AKT2, CCNF, CDK5, CDK9, CDKN1A, CEBPA,
CTBP1, E4F1, FOXM1, GPER1, HRAS, IRF1, LEP, NF2, PLK1, PRCC, PRKACA,
STK11, VPS72, TP53, TP73, BAP1, FZD9, MADD, RUVBL1, TBRG4, MCRS1, TADA3,
KAT5, RUVBL2, WDR5, KAT7, SIRT2, BOP1, JADE2, PES1, PPP1R15A, PPP2R3B,
TFPT, YY1AP1, DMAP1, EP400, ACTR5, ZNF703, PPP1R9B, INO80C, INO80E,
TRNP1"
"GO:0006974","DNA damage response",1.5686771,10,0.495,1.1e-22,1.8e-13,"APC, XIAP, ATM, ATR, BLM, CDK3, CHEK1, ERCC8, ATF2,
CSNK2A1, FOXO1, MCL1, MRE11, NEDD4, NFATC2, PRKDC, RAD1, RAD17, RBBP6,
NEK4, TAF1, TOP2A, TP53BP1, VRK1, WRN, XRCC5, YY1, DYRK2, CUL4B, CUL4A,
RNF8, BAZ1B, USP10, CHD1L, ZNF432, BCLAF1, ZBTB40, TANK, RAD50, TOPORS,
YAP1, USP16, RAD51AP1, POLQ, NFAT5, TLK2, TOPBP1, CHEK2, CBX3, ZBTB1,
KIN, SMG1, SETX, SMC5, PSME4, UFL1, SIRT1, CBX5, SPIDR, NIPBL, FBXO5,
UHRF1, WAC, TAOK3, UBR5, POLK, ETAA1, NSMCE4A, HPF1, USP47, FANCL,
RFWD3, MSL2, RIF1, MCM10, CDKN2AIP, METTL3, RAD18, TAOK1, WDR48, USP28,
INIP, FAM111A, NABP1, SMC6, WDR76, VCPIP1, SETD7, SPRTN, ZRANB3, SLF1,
MCM8, MASTL, ALKBH8, HELB, ANKLE1, MACROD2, RNF168, APLF, FBXO45,
MAPK15, SPDYA, STXBP4, ZBTB38, RNF169, MCM9, SHPRH, BOD1L1, ACER2","ABL1, APBB1, CCND1, BCL3, BCL6, CASP9, CDKN1A, PLK3,
DDB1, DDB2, ENDOG, GNL1, IRF3, IRF7, MEN1, OGG1, PAK1, PRKCD, PSEN1,
RAD9A, RPS3, STK11, SUV39H1, TP53, TP73, UBA1, VCP, XRCC3, BTG2, IKBKG,
CCNK, IER3, MAPKAPK2, TAOK2, MDC1, SUSD6, RBX1, VAV3, CIB1, KAT5, BATF,
NCOA6, PPP1R15A, ZNF385A, AATF, MACROD1, SIRT7, GNB1L, PIDD1, OTUB1,
UBQLN4, HMCES, ZBTB4, INTS3, NABP2, FBXO31, ZC3H12A, FLYWCH1, ALKBH7,
ZDHHC16, CHCHD6, NSMCE1, RBM24, BRAT1, MICA"
"GO:0060382","regulation of DNA strand elongation",1.8763271,9,0.045,1.6e-21,2.3e-07,"ACTL6A, YY1, UCHL5, INO80, INO80D, NUCKS1, INO80B,
ACTR8","RUVBL1, MCRS1, RUVBL2, TFPT, ACTR5, INO80C,
INO80E"
