"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000073050.12",2178.63628737843,-0.717511912886223,0.0750921047034875,-9.55509125385987,1.2347505592533e-21,1.48181974058894e-20,"XRCC1"
"ENSG00000099800.8",4267.20521200543,-0.916077282155016,0.0958809424012756,-9.5543207984033,1.24397190303752e-21,1.49144800898862e-20,"TIMM13"
"ENSG00000101220.18",4428.20041709813,-1.00362842791971,0.105044390180431,-9.55432675839061,1.2439003089481e-21,1.49144800898862e-20,"C20orf27"
"ENSG00000229119.3",156.438170383142,-1.34160617733711,0.140430525216602,-9.55352246434884,1.25359879640045e-21,1.50226644402538e-20,"AC026403.1"
"ENSG00000154059.11",1765.08646827661,0.808739799749801,0.0846609215006948,9.55269308925681,1.26367807131196e-21,1.51361632314507e-20,"IMPACT"
"ENSG00000234511.10",63.1138344538947,2.75633545126132,0.288604411054673,9.55056591542937,1.28989731923439e-21,1.54427822394151e-20,"C5orf58"
"ENSG00000196151.11",481.470151257862,0.722079810156709,0.075607547085697,9.55036683491756,1.29237852789208e-21,1.54576172797857e-20,"WDSUB1"
"ENSG00000242588.6",48.6694331797851,1.05769970656672,0.11074909976828,9.55041358150758,1.29179548523248e-21,1.54576172797857e-20,"AC108010.1"
"ENSG00000138660.12",1109.63583391706,0.855716315794579,0.0896014481566003,9.55025095463867,1.2938249571788e-21,1.54674847186264e-20,"AP1AR"
"ENSG00000236364.4",16.6867502462746,1.39555569058929,0.146170621031703,9.54744312324299,1.32936634166064e-21,1.58847471166267e-20,"AL358115.1"
"ENSG00000166136.16",204.944061307622,-1.12386801168815,0.117722364189732,-9.5467672555134,1.33806466840675e-21,1.59810122824588e-20,"NDUFB8"
"ENSG00000165322.18",1677.92457288648,0.987207867979814,0.103430280202016,9.54466976258443,1.3654192486204e-21,1.6299896929574e-20,"ARHGAP12"
"ENSG00000163378.14",1178.5804170723,1.05729917994825,0.110777144475462,9.5443801603177,1.36923932628632e-21,1.63376638692553e-20,"EOGT"
"ENSG00000279331.1",17.1194117410778,1.24667034254431,0.130624729895032,9.54390752460208,1.37549647904969e-21,1.6404459685456e-20,"RBM12B-AS1"
"ENSG00000125944.21",7342.61117745018,0.564028576154741,0.0591013326370185,9.54341553715589,1.38203987783265e-21,1.64746037161182e-20,"HNRNPR"
"ENSG00000172888.12",1494.05630845676,0.81804557241713,0.0857272308816783,9.54242384833596,1.39532301368083e-21,1.66249831548663e-20,"ZNF621"
"ENSG00000105983.22",2364.35880411321,0.731845668051796,0.0767085939235336,9.54059552677149,1.42014433341171e-21,1.69126279706304e-20,"LMBR1"
"ENSG00000131023.13",1128.35614093059,0.786406725339802,0.082440465703377,9.5390864016867,1.44096094701797e-21,1.71523280589561e-20,"LATS1"
"ENSG00000286970.1",23.4853528162837,3.2827546519318,0.344152948685407,9.53865037179325,1.44703148231383e-21,1.7216354490818e-20,"AC010491.2"
"ENSG00000041988.15",951.090235882467,-0.675579528047067,0.0708278162942966,-9.53833625534871,1.45142037563431e-21,1.72603216194639e-20,"THAP3"
"ENSG00000267475.1",76.2892493977234,-0.917890877474063,0.0962344471870474,-9.53806983158527,1.45515321838507e-21,1.72964487132781e-20,"AC008736.1"
"ENSG00000116266.11",1754.72054788239,0.84909075291935,0.0890234136015362,9.53783637998686,1.4584318972946e-21,1.73271455482876e-20,"STXBP3"
"ENSG00000053371.12",3512.01878954452,-0.852563873794533,0.0893983353157256,-9.53668623452055,1.47469196656063e-21,1.75119671029075e-20,"AKR7A2"
"ENSG00000129480.13",170.517738662356,0.927205301637101,0.0972418091345605,9.53504783476478,1.49816484427071e-21,1.77822236403901e-20,"DTD2"
"ENSG00000188910.8",263.200025224145,-3.79679017206489,0.398220739948007,-9.53438580964068,1.50775400174467e-21,1.78875105354742e-20,"GJB3"
"ENSG00000023191.17",13889.7551039337,-0.905351304842433,0.0949618163874805,-9.53384570013124,1.51562222058759e-21,1.79722901717128e-20,"RNH1"
"ENSG00000081692.12",440.161953567757,-0.814760619440824,0.0854648305222586,-9.53328538139003,1.5238277753886e-21,1.80609872997249e-20,"JMJD4"
"ENSG00000258289.8",1592.75638664335,0.927161364793437,0.0972558040877344,9.53322399100259,1.52472947047838e-21,1.80630730700652e-20,"CHURC1"
"ENSG00000252503.1",3.51418358140751,1.40157301045297,0.147034449408701,9.53227638889653,1.53871488947481e-21,1.8220082587549e-20,"RNU6-531P"
"ENSG00000164073.11",497.35932775491,0.87104437592919,0.091381661632595,9.53193846957251,1.54373279142556e-21,1.82708079784033e-20,"MFSD8"
"ENSG00000198081.11",519.245100546727,0.680140681303225,0.0713681446442446,9.53003170663305,1.5723519920564e-21,1.86006849250398e-20,"ZBTB14"
"ENSG00000152193.8",507.460499985591,0.769936927954974,0.0808274066247576,9.52569134785455,1.63946986982286e-21,1.93854655866466e-20,"OBI1"
"ENSG00000141295.14",1641.78599678161,-0.944087421219487,0.099123693709523,-9.52433657270771,1.66099438416504e-21,1.96306506276675e-20,"SCRN2"
"ENSG00000182141.10",253.474846951842,1.01758422615153,0.106846412348668,9.52380340886775,1.66954168514314e-21,1.97223030580032e-20,"ZNF708"
"ENSG00000101335.10",7514.41416641735,-1.62545309653324,0.170692932629815,-9.5226736777579,1.68779677325923e-21,1.99284922611111e-20,"MYL9"
"ENSG00000286369.1",31.1494629171157,-1.83662802999883,0.19289793778458,-9.52124243054321,1.71120779446917e-21,2.01953352320236e-20,"AP002813.1"
"ENSG00000134982.17",1544.09468530861,0.919838708851754,0.0966209357242414,9.52007659579076,1.73051463085757e-21,2.04135114512061e-20,"APC"
"ENSG00000054116.12",3268.76483998898,-0.539555146447221,0.0566883982787189,-9.51791129808253,1.76694665189695e-21,2.08333975204714e-20,"TRAPPC3"
"ENSG00000184226.15",669.251217897856,2.20004570902818,0.231157332604964,9.5175250736603,1.77352431644541e-21,2.09010512482606e-20,"PCDH9"
"ENSG00000169223.15",10765.9672501029,-0.782160906737653,0.0821863194007499,-9.51692340575257,1.78381942312563e-21,2.10124304030274e-20,"LMAN2"
"ENSG00000163029.16",2068.42380214324,0.916790552598802,0.0963398198965834,9.51621617710035,1.79599638646413e-21,2.11458609551051e-20,"SMC6"
"ENSG00000227500.10",6380.9452619177,-0.815431936582707,0.0856992917799546,-9.51503705160652,1.81648150940848e-21,2.13769384251428e-20,"SCAMP4"
"ENSG00000111669.15",37034.0732055873,-0.917982882662492,0.0964855245735093,-9.51420315866252,1.83110823056837e-21,2.15388865117424e-20,"TPI1"
"ENSG00000121864.10",1057.3522386325,0.773246452056339,0.0812836231883501,9.512942727277,1.85343799433177e-21,2.17912478407737e-20,"ZNF639"
"ENSG00000185340.15",2470.79546200732,-1.01832581940402,0.10706500700487,-9.51128522653249,1.88321274021295e-21,2.2130861711001e-20,"GAS2L1"
"ENSG00000271452.1",9.96292700227005,1.06008006316106,0.111459052590834,9.51093732200117,1.88952219989168e-21,2.21945292851835e-20,"AC005034.5"
"ENSG00000184752.13",1811.8070416732,-0.673458103130831,0.0708149302113742,-9.51011462018868,1.90452571535288e-21,2.23602099316666e-20,"NDUFA12"
"ENSG00000228925.1",7.24962716170119,1.32348575730101,0.139203273451039,9.50757639881583,1.95156164313494e-21,2.29016356895939e-20,"AC016722.2"
"ENSG00000131269.19",1043.35731444204,0.590076259890811,0.0620644277471478,9.50747926485035,1.95338428811698e-21,2.29122219280073e-20,"ABCB7"
"ENSG00000165688.12",4521.06521428342,-0.771775744976181,0.0811940121642062,-9.50532834139724,1.99417904059077e-21,2.33797062271805e-20,"PMPCA"
"ENSG00000125703.15",682.300432809342,0.740413909061134,0.0779191392222787,9.50233686423264,2.05232050806884e-21,2.4050027046061e-20,"ATG4C"
"ENSG00000163002.13",657.147025434523,0.658613331154551,0.069313351124706,9.50196925220941,2.05958001964384e-21,2.41237396183224e-20,"NUP35"
"ENSG00000168090.10",8421.6363085846,-0.752870913940493,0.0792483517644191,-9.50014602421696,2.09596181036939e-21,2.45383299436002e-20,"COPS6"
"ENSG00000156802.13",2346.4353092403,1.01326658332747,0.106666563578183,9.4993833994172,2.11136760727321e-21,2.47070708721345e-20,"ATAD2"
"ENSG00000181789.14",21988.6774850539,-0.793927352155096,0.0835774044418195,-9.49930615167368,2.11293432445977e-21,2.47137854021634e-20,"COPG1"
"ENSG00000149743.14",1104.93424077201,-0.797947191104162,0.0840263926592507,-9.49638757360499,2.17297824383285e-21,2.54041467773601e-20,"TRPT1"
"ENSG00000117155.17",1176.93170108773,1.17550028606781,0.123797089361992,9.49537902810099,2.19411701278531e-21,2.56392358911861e-20,"SSX2IP"
"ENSG00000143079.15",1302.82439789297,0.815236090930802,0.0858670915055065,9.49416215965022,2.21989310749248e-21,2.59282681583706e-20,"CTTNBP2NL"
"ENSG00000109066.14",2959.01123497154,-0.899283597553439,0.0947202960367424,-9.49409614603192,2.22129996318726e-21,2.59325309961215e-20,"TMEM104"
"ENSG00000139793.18",3730.78023910022,1.27581534709412,0.13440096728533,9.49260539461436,2.2533061662133e-21,2.62938539507966e-20,"MBNL2"
"ENSG00000100151.16",1609.45309494746,-0.992892696668367,0.104609859999493,-9.49138730013766,2.27979680752557e-21,2.65905072817767e-20,"PICK1"
"ENSG00000224468.3",11.8975904799591,1.5030794283711,0.158363664818495,9.49131500646829,2.28137867097067e-21,2.65964942016206e-20,"LAMC1-AS1"
"ENSG00000161055.4",17.0273193501687,-2.66863159840823,0.281218423400661,-9.48953331768788,2.3207089098636e-21,2.70423430554799e-20,"SCGB3A1"
"ENSG00000089248.7",10374.8690660633,-0.78010427348139,0.0822112384367312,-9.48902228351358,2.33211310368694e-21,2.71625152787871e-20,"ERP29"
"ENSG00000244124.1",9.86720996767725,1.76289440151016,0.185786411319887,9.48882315442763,2.33657184528172e-21,2.72017180678494e-20,"ATP1B3-AS1"
"ENSG00000141579.7",273.077757269878,-3.75941693089493,0.396288394140947,-9.48656833376205,2.38765218253864e-21,2.77833860791897e-20,"ZNF750"
"ENSG00000120800.5",2849.53298074808,0.704435568831335,0.0742672625861747,9.48514250156932,2.42052125843581e-21,2.81526981880688e-20,"UTP20"
"ENSG00000136451.9",2534.74632777538,0.787423320476728,0.0830178399930944,9.48498925703473,2.42408046609253e-21,2.81809261097819e-20,"VEZF1"
"ENSG00000249863.2",39.4307705016419,1.21287678969164,0.127887846306209,9.48390972811898,2.4493003717033e-21,2.84608245806233e-20,"AC021106.1"
"ENSG00000072415.10",1155.01833718988,0.809794578212841,0.0853990867568279,9.48247351307999,2.48325593795719e-21,2.8841922676507e-20,"MPP5"
"ENSG00000125898.13",611.107340690692,-1.1694455785954,0.123356072945142,-9.48024325576149,2.53690975348498e-21,2.94513450392916e-20,"FAM110A"
"ENSG00000157625.15",1564.1133665481,0.74649358867147,0.0787438745027073,9.48002106050553,2.5423175632573e-21,2.95003655708504e-20,"TAB3"
"ENSG00000175121.11",133.012984981967,-6.4071970039859,0.675965802731457,-9.47858157630987,2.57762915829605e-21,2.98961741612249e-20,"WFDC5"
"ENSG00000178852.16",102.538913508977,1.42388728367001,0.150225582330024,9.47832760296398,2.58390946727784e-21,2.99550566560528e-20,"EFCAB13"
"ENSG00000040633.13",4045.05250116262,-0.764930638036666,0.0807510473780509,-9.47270237196432,2.72695779553218e-21,3.15986869324004e-20,"PHF23"
"ENSG00000155330.10",408.567281111794,0.839255919037825,0.0886058293309373,9.47179125092612,2.75085327537415e-21,3.18607436128724e-20,"C16orf87"
"ENSG00000137145.20",1164.41901478077,0.9429427537622,0.0995733477244434,9.46983078616253,2.80297389805052e-21,3.24493117778965e-20,"DENND4C"
"ENSG00000105223.20",25108.5710846189,-1.033341986125,0.109124867821141,-9.46935383984779,2.81580094277788e-21,3.25826524712884e-20,"PLD3"
"ENSG00000173406.16",63.2541877175524,3.35385693206679,0.354284763113425,9.4665570785302,2.89219434059166e-21,3.34510767366758e-20,"DAB1"
"ENSG00000168615.13",3099.44837966445,1.15292606741592,0.121817239909145,9.46439164338152,2.95274811507074e-21,3.41355785341899e-20,"ADAM9"
"ENSG00000142444.7",877.698879395843,-0.458861948519146,0.0484881369992197,-9.46338582830126,2.98129941792619e-21,3.44496483343467e-20,"TIMM29"
"ENSG00000171940.13",2239.18202779863,0.767194124254669,0.0811070520651785,9.45903105488464,3.10809871945512e-21,3.58981796414097e-20,"ZNF217"
"ENSG00000171148.13",6046.39629267112,-0.741416600068598,0.0783843178031948,-9.45873640094854,3.11686841001595e-21,3.59827712083937e-20,"TADA3"
"ENSG00000197147.15",1019.31190436335,0.925410942866918,0.0978487109936829,9.45756907238832,3.15185244743698e-21,3.63697762710739e-20,"LRRC8B"
"ENSG00000197302.10",493.163588357059,0.644157231781244,0.0681230885866359,9.45578430376117,3.20609301631248e-21,3.69785241779507e-20,"ZNF720"
"ENSG00000270112.4",13.5968814942438,2.48443122330373,0.26276097895836,9.45509958576245,3.22714632932803e-21,3.72041093733092e-20,"AC090241.2"
"ENSG00000179627.10",770.595960406297,-0.991575263678184,0.104880439664328,-9.45433931104546,3.25068306366035e-21,3.74581025252343e-20,"ZBTB42"
"ENSG00000239306.5",3678.85550787049,-0.657598063063791,0.069559282079625,-9.45377875394163,3.268145577217e-21,3.7641898850963e-20,"RBM14"
"ENSG00000105204.14",1671.25334881289,-1.12700707015371,0.11923017842348,-9.45236420053675,3.31262544407305e-21,3.81365621197864e-20,"DYRK1B"
"ENSG00000117697.15",1297.69548552675,0.675279423342775,0.071449668850878,9.45112040689992,3.3522302748476e-21,3.85746701530083e-20,"NSL1"
"ENSG00000153048.11",1683.84180629089,-0.929304657408129,0.0983301664350663,-9.45086021004357,3.36057450374028e-21,3.86528185758297e-20,"CARHSP1"
"ENSG00000275494.1",82.8114016152236,-1.33590218260371,0.141356793356006,-9.45056937758377,3.36992550044775e-21,3.87424691483347e-20,"AC133552.5"
"ENSG00000177311.11",3926.74951153398,1.09135358225825,0.115484876777856,9.45018614305273,3.38228676936102e-21,3.88666286654643e-20,"ZBTB38"
"ENSG00000100726.15",4061.44556875105,-0.837957278967009,0.0886715001040795,-9.45013085358254,3.38407383503907e-21,3.88692190835821e-20,"TELO2"
"ENSG00000172216.6",2763.63471033046,-0.962428753830783,0.101862087186088,-9.44835100494803,3.44210374159748e-21,3.95175102068087e-20,"CEBPB"
"ENSG00000122376.12",884.048982724801,0.864657641241975,0.0915465486305046,9.44500534620765,3.55386177127299e-21,4.07817517229068e-20,"SHLD2"
"ENSG00000105672.14",149.382690547219,-1.15651712670132,0.122462689668323,-9.44383248345783,3.5938835546773e-21,4.12220099889023e-20,"ETV2"
"ENSG00000109618.12",487.402648672631,0.90138241943291,0.0954514749563135,9.44335768352932,3.61021170466233e-21,4.13902207872158e-20,"SEPSECS"
"ENSG00000117020.18",5746.40183842421,0.920747752877806,0.09752713555392,9.44093915655659,3.69452945107801e-21,4.23374024112945e-20,"AKT3"
"ENSG00000232811.1",46.5587193686132,1.11776916178937,0.118411251233435,9.43972088924058,3.73773699878694e-21,4.28128273814114e-20,"AL360270.1"
"ENSG00000103494.15",423.098859750797,0.839315012755376,0.0889136261915463,9.43966688465999,3.73966387251781e-21,4.2815194934208e-20,"RPGRIP1L"
"ENSG00000141562.18",4607.79392610504,-0.910810112380602,0.096496720365941,-9.43876754491313,3.77189695578449e-21,4.31643748181498e-20,"NARF"
"ENSG00000146540.15",5322.47591769181,-0.963272083494419,0.102075191621221,-9.43688733956934,3.84017553945315e-21,4.39255373056016e-20,"C7orf50"
"ENSG00000163512.14",701.787160322901,0.804122146409374,0.0852384823310081,9.43379239539616,3.95523872221377e-21,4.52208965530091e-20,"AZI2"
"ENSG00000147649.10",8290.57392539907,0.919059675588971,0.0974747517673676,9.42869470221777,4.15223828455156e-21,4.74514283298844e-20,"MTDH"
"ENSG00000108469.15",2121.12926979904,-0.757603245951486,0.0803531367428007,-9.42842154845143,4.16306396700831e-21,4.75533098388421e-20,"RECQL5"
"ENSG00000107593.17",30.3203641939116,-1.91487383746831,0.20310150548174,-9.42816171119158,4.17338779428452e-21,4.76493679815329e-20,"PKD2L1"
"ENSG00000111142.14",3913.81205377091,0.679408831177034,0.0720754731707882,9.4263527006909,4.24596844590758e-21,4.84558251346353e-20,"METAP2"
"ENSG00000216809.1",6.97634766797934,2.04879028685678,0.217397516919271,9.42416599734016,4.3353711825112e-21,4.94534320498184e-20,"AL589993.1"
"ENSG00000108828.16",62419.3496712199,-1.16521859598165,0.123649440541421,-9.42356545148555,4.3602485398069e-21,4.97144233420952e-20,"VAT1"
"ENSG00000113851.14",1006.82729567084,0.835169977314989,0.0886694834312249,9.41891105030261,4.55790352021058e-21,5.1944239293975e-20,"CRBN"
"ENSG00000134115.13",123.498488070721,3.5704883204478,0.379081817493779,9.418780209648,4.56358603619119e-21,5.19851974557432e-20,"CNTN6"
"ENSG00000160972.9",1062.70625725373,-0.999747989463062,0.106147200517404,-9.41850547720417,4.57554070364017e-21,5.20975334462964e-20,"PPP1R16A"
"ENSG00000162402.14",3589.43237485507,0.642767396700797,0.0682525788018121,9.4174814781318,4.62037235886998e-21,5.25839359909803e-20,"USP24"
"ENSG00000155666.12",218.80501166171,-0.726175418784506,0.0771117502397288,-9.41718242066788,4.63354715825517e-21,5.27097754885608e-20,"KDM8"
"ENSG00000281649.2",1787.0341448865,0.931441340649325,0.0989280322614447,9.41534284425808,4.71540976484058e-21,5.36165139547199e-20,"EBLN3P"
"ENSG00000108352.13",692.569560543001,-1.71993459238869,0.182677193934217,-9.41515771808958,4.72372682713046e-21,5.36865574097156e-20,"RAPGEFL1"
"ENSG00000066654.14",1863.75184862283,0.669591558214496,0.0711205401247918,9.41488291623763,4.7360994612795e-21,5.38026086678443e-20,"THUMPD1"
"ENSG00000180921.7",3663.10143444161,-1.39964871942122,0.148664361439937,-9.41482347123722,4.73878011724159e-21,5.38085023349194e-20,"FAM83H"
"ENSG00000184113.9",451.248843067698,-1.65189435079073,0.175466831884682,-9.41428264845156,4.76323740863648e-21,5.40615499776389e-20,"CLDN5"
"ENSG00000125844.16",26698.385490009,-0.894003446400962,0.0949640826854771,-9.41412185659624,4.77053284571087e-21,5.41196729852979e-20,"RRBP1"
"ENSG00000230280.2",8.77187666816067,1.37088729911308,0.145623238787977,9.41393221660903,4.77915138315479e-21,5.41927462080741e-20,"HNRNPA1P59"
"ENSG00000213563.7",1498.52546477323,-0.959793687785007,0.10195974757516,-9.41345688481125,4.80082144524658e-21,5.44136820456227e-20,"C8orf82"
"ENSG00000089351.14",5569.59690832874,-0.803375828200954,0.0853487872167271,-9.41285581669641,4.82836293709656e-21,5.4700934685632e-20,"GRAMD1A"
"ENSG00000129173.13",252.232771129913,1.38199370067165,0.146822126200036,9.41270731080938,4.83519165280493e-21,5.47533759046018e-20,"E2F8"
"ENSG00000155438.12",1646.00621586418,0.654401007718837,0.0695256569289724,9.41236712638867,4.85087030700658e-21,5.49059399460636e-20,"NIFK"
"ENSG00000178741.12",5771.45633144677,-0.758080697170331,0.0805476003737661,-9.41158636200953,4.88704511056901e-21,5.52902512736649e-20,"COX5A"
"ENSG00000198363.18",7879.11068983779,1.11493080392663,0.118467449212006,9.41128395472906,4.90112798534757e-21,5.54243868947301e-20,"ASPH"
"ENSG00000117448.14",6019.19110120638,-0.890266320943539,0.09460202849184,-9.41064726767809,4.93090935985968e-21,5.57358464881505e-20,"AKR1A1"
"ENSG00000270184.1",7.08938411682674,1.46502837639582,0.155688140851457,9.41001908291538,4.96046843645077e-21,5.60445117490965e-20,"AC018695.4"
"ENSG00000153561.13",3211.20639581926,0.674807379262604,0.0717332374071103,9.40717864764481,5.09632722448662e-21,5.7553350552392e-20,"RMND5A"
"ENSG00000156381.9",2377.00149259881,-1.40300928685802,0.149156124252942,-9.40631364541741,5.13842683958445e-21,5.8002468951137e-20,"ANKRD9"
"ENSG00000091542.9",6065.28047301465,-0.659535383311023,0.0701180045805932,-9.40607747262626,5.14998101385382e-21,5.81065400883144e-20,"ALKBH5"
"ENSG00000235961.6",522.121992508972,-1.99449979859053,0.2120614596451,-9.40529128644343,5.1886286993025e-21,5.8516070831735e-20,"PNMA6A"
"ENSG00000151366.13",893.599729716939,-1.22576267863724,0.130371469570526,-9.40207763765478,5.34961181321674e-21,6.03042744705455e-20,"NDUFC2"
"ENSG00000104320.14",2630.33187494094,0.906141179076088,0.0964014867411664,9.39965979476059,5.4739775047039e-21,6.16782707524129e-20,"NBN"
"ENSG00000068366.20",2763.32526448472,1.06258868877026,0.113053179388438,9.3990164143843,5.50754974487391e-21,6.20284674886478e-20,"ACSL4"
"ENSG00000155008.14",903.02410164258,0.782475600432396,0.0832748223281785,9.39630465194787,5.65130458860741e-21,6.3618711537964e-20,"APOOL"
"ENSG00000143742.14",4553.67502249045,0.756034338459038,0.0804673747523852,9.39553876071529,5.69257353296222e-21,6.40543197266861e-20,"SRP9"
"ENSG00000234769.7",37.6510990148589,-0.864118483567086,0.0919850364239296,-9.39412014346159,5.76980255602264e-21,6.48939835605077e-20,"WASH4P"
"ENSG00000239672.8",1942.29107581626,-0.9735264962138,0.103635710001823,-9.3937359641447,5.79089485786735e-21,6.51017944951754e-20,"NME1"
"ENSG00000172795.17",1664.93499512118,0.866087767769309,0.0922077995737319,9.3927820832202,5.84359535727954e-21,6.56645997483918e-20,"DCP2"
"ENSG00000279155.1",5.09113207850251,1.57721146709747,0.167918270321423,9.39273292940922,5.84632384614099e-21,6.56656139577839e-20,"AC233300.1"
"ENSG00000204227.5",3757.12168856613,-0.765293730145658,0.0814924763365076,-9.39097404508268,5.94479174362259e-21,6.67414824081039e-20,"RING1"
"ENSG00000142273.13",109.428873902768,-4.51890967598072,0.481225643847887,-9.39041743463099,5.97629288672343e-21,6.70346687474296e-20,"CBLC"
"ENSG00000272341.1",74.2825355745691,1.45028371416995,0.154442756939598,9.39042880940765,5.97564748643567e-21,6.70346687474296e-20,"AL137003.1"
"ENSG00000180316.12",38.3631471575496,-3.37388710503516,0.359359668436537,-9.38860813099562,6.07983458145751e-21,6.8165352582197e-20,"PNPLA1"
"ENSG00000174502.19",19.3631182774442,-2.88324290038981,0.307121347759813,-9.38795991037614,6.11736060002778e-21,6.85552027621304e-20,"SLC26A9"
"ENSG00000174720.16",1271.72544947996,0.887774241509363,0.0945965495844562,9.38484802468143,6.30072398614241e-21,7.05783168384719e-20,"LARP7"
"ENSG00000235636.1",45.9104455236332,1.07000454964041,0.11402150871205,9.38423427059368,6.33752516030926e-21,7.09586150427789e-20,"NUS1P1"
"ENSG00000160055.20",416.547367121845,-0.792303563176252,0.084441943642228,-9.38282006550159,6.42313321695968e-21,7.18847957599489e-20,"TMEM234"
"ENSG00000137414.6",2117.05193866325,0.933268675777182,0.0994674015595778,9.38265865141942,6.4329767479141e-21,7.19626028114975e-20,"FAM8A1"
"ENSG00000182923.19",1113.39270921287,0.647157691244603,0.0689798638697983,9.38183485641744,6.48344716787442e-21,7.24946091681915e-20,"CEP63"
"ENSG00000034510.6",51503.7966700651,-0.946936145483072,0.100934455648166,-9.38169368826703,6.49213515862452e-21,7.25591576552152e-20,"TMSB10"
"ENSG00000281195.1",10.5429850978219,1.48487394964926,0.158290121022081,9.38071144340159,6.55290560913092e-21,7.32054850140344e-20,"AC007878.1"
"ENSG00000100697.15",2657.10507457088,0.7572099778172,0.0807565258942279,9.37645557968859,6.82277675634236e-21,7.61861433222797e-20,"DICER1"
"ENSG00000081307.14",1623.22155587085,0.680873130127765,0.0726184507329893,9.37603492301518,6.85004084639728e-21,7.64562855008198e-20,"UBA5"
"ENSG00000100605.17",12164.8502305356,-0.91389848026764,0.097484390012263,-9.37481867766395,6.92947716241785e-21,7.73082414041149e-20,"ITPK1"
"ENSG00000204851.7",77.5215059859638,-1.84707810698749,0.197030903499818,-9.37456040741951,6.94646240780837e-21,7.74630149329526e-20,"PNMA8B"
"ENSG00000186847.6",49417.3605207231,-4.91579361589686,0.524429926594912,-9.37359476758844,7.01033365581866e-21,7.81402618420629e-20,"KRT14"
"ENSG00000138160.7",1490.19896842081,1.03399663125893,0.110313291394495,9.37327332171804,7.03172394332578e-21,7.83436029316824e-20,"KIF11"
"ENSG00000152455.16",457.48241938026,0.763322377970048,0.0814578469677949,9.37076544966668,7.20083899768919e-21,8.01918938042434e-20,"SUV39H2"
"ENSG00000164609.10",2361.25837549028,0.791785143641001,0.0844987571478325,9.37037620867909,7.22744510251429e-21,8.04521952600987e-20,"SLU7"
"ENSG00000051341.14",387.545366436646,1.145216076753,0.122222290934419,9.36994445119255,7.25707111418064e-21,8.07458650120502e-20,"POLQ"
"ENSG00000284946.1",64.2638816128189,1.14257081306142,0.121941913292292,9.36979568561225,7.26730679394315e-21,8.08236220291533e-20,"AC068831.6"
"ENSG00000177106.16",1564.91914418318,-2.21719824415751,0.236660090638023,-9.36870360431309,7.34288483526361e-21,8.16276925188527e-20,"EPS8L2"
"ENSG00000203782.6",552.742738036508,-6.80553480628311,0.726523739743035,-9.36725730213602,7.4441744972218e-21,8.27167425160047e-20,"LORICRIN"
"ENSG00000102977.17",1605.54260503963,-0.827628301832201,0.0883681322631346,-9.36568738793488,7.55568551281818e-21,8.39183455662849e-20,"ACD"
"ENSG00000134255.14",864.91980591445,0.716680473919505,0.0765244317250552,9.36538119609261,7.57762605603141e-21,8.41244926559419e-20,"CEPT1"
"ENSG00000114120.14",3131.93482996175,0.931472892433934,0.099510297425395,9.36056786617766,7.93092775365968e-21,8.80074863078865e-20,"SLC25A36"
"ENSG00000180581.7",8.41451881518914,1.35626375310334,0.144903884517646,9.35974737749817,7.99275644458949e-21,8.86540587815652e-20,"SRP9P1"
"ENSG00000275234.1",20.1947186099147,-2.6758921666295,0.285909363139099,-9.35923237088124,8.03180850642358e-21,8.90475339531773e-20,"AC010503.4"
"ENSG00000158711.14",2864.83919442369,0.696935168987846,0.0744770156810703,9.35772147439824,8.14746931593575e-21,9.02896310212115e-20,"ELK4"
"ENSG00000113494.17",194.220531251001,2.62844580586863,0.280887990817197,9.35762970222259,8.15454740027678e-21,9.03278526003067e-20,"PRLR"
"ENSG00000173041.12",287.8874610956,1.00123709441575,0.107005275869821,9.3568946603513,8.21145858958761e-21,9.09177955048201e-20,"ZNF680"
"ENSG00000198673.10",44.1294998955134,1.66469721162417,0.17792709738776,9.35606344432326,8.2762894938239e-21,9.15948623838492e-20,"TAFA2"
"ENSG00000175220.12",9117.69278184284,-0.852120188824966,0.0910975246183772,-9.35393351679576,8.44473320281107e-21,9.34175152968745e-20,"ARHGAP1"
"ENSG00000164347.18",1199.14697183519,0.86772480032692,0.0927776499609188,9.35273528368563,8.54098009042819e-21,9.44402463130865e-20,"GFM2"
"ENSG00000223361.5",6.75536680243156,-1.4512759701048,0.155229473166388,-9.34922950198508,8.82885254933462e-21,9.75799910981078e-20,"FTH1P10"
"ENSG00000205309.14",550.509541458815,-1.29026583567337,0.138039566876569,-9.34707247254031,9.0107205086678e-21,9.95458648294458e-20,"NT5M"
"ENSG00000141759.15",4088.18145305691,-0.723075521915655,0.0773598375338218,-9.34691107125871,9.02447694098094e-21,9.9653607391755e-20,"TXNL4A"
"ENSG00000156671.15",1102.49755276743,0.854307092254617,0.0914012482789117,9.34677707735119,9.03591318536384e-21,9.97356448708231e-20,"SAMD8"
"ENSG00000135040.16",1126.30089585334,0.725339795385832,0.0776135935556189,9.3455252122303,9.14345343192421e-21,1.00877905993171e-19,"NAA35"
"ENSG00000141499.17",1024.56705438129,-0.823033438850868,0.0880712588434831,-9.34508544170501,9.18153111053693e-21,1.01253127754215e-19,"WRAP53"
"ENSG00000197020.11",237.979104928247,1.16383303879147,0.124550028085779,9.3443016969047,9.24978108337269e-21,1.01960607247629e-19,"ZNF100"
