"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"GO:0006468","protein phosphorylation",1.4202962,10,0.17,2.1e-57,3.6e-42,"ADAM10, ATM, BMX, BRAF, CAMK2D, CDK1, CDK6, CHEK1,
CHUK, CREB1, CSNK1A1, CSNK2A1, DAPK1, DYRK1A, FER, GMFB, GSK3B, IGFBP3,
ILK, JAK2, MAK, MARK3, NEK1, NEK2, NEK3, PAK2, CDK17, PRKAA1, PRKACB,
PRKCE, PRKCI, PKN2, PRKDC, PRKG1, MAPK6, MAPK8, EIF2AK2, ROCK1, RYK,
SRPK1, SRPK2, NEK4, STK3, STK4, CDKL5, TAF1, TEC, TXK, VRK1, VRK2,
DYRK2, CDC42BPA, MAP4K3, CDKL1, LATS1, RPS6KA5, STK17B, STK17A, COPS2,
MAP4K4, EIF2AK3, ROCK2, TLK1, OXSR1, AKT3, HIPK3, MERTK, PLK4, TLK2,
IRAK3, STK38L, PASK, MORC3, SGK3, STK39, TBK1, TAOK3, NLK, STK26, SNRK,
BIRC6, FNIP2, WNK4, WNK3, TSSK3, MEX3B, STRADA, LRRK2, NEK7, NEK10,
HIPK1, TSSK4, EIF2AK4","AKT1, BCR, CAMK2A, RUNX3, CDK11B, CDK5, CDK9, CLK3,
PLK3, CSK, CSNK1D, CSNK1E, CSNK1G2, CTBP1, CTSG, DAPK3, MARK2, ERBB2,
ERG, PTK2B, FGR, GAS6, MKNK2, GSK3A, HCK, JAK3, LCK, LIMK1, LIMK2, LIPE,
MATK, MAP3K9, MAP3K11, PAK1, CDK16, PDGFB, PHKG2, PIM1, PRKAB1, PRKACA,
PRKCB, PRKCD, PRKCH, PRKCQ, PRKCZ, MAPK3, PTK6, MAP4K2, RARA, RET,
RPS6KA1, STK11, SYK, TYK2, WNT11, ZAP70, MKNK1, RPS6KA4, BRSK2, MAP3K6,
DYRK1B, AURKB, MAPKAPK2, PICK1, GMFG, MAML1, NUAK1, STK25, ERN2, CAMKK2,
HCST, FASTK, PIM2, MAP4K1, MAST1, MAST2, SIK3, DAPK2, PRKD2, PKN3,
MINK1, CDC42BPG, MARK4, PINK1, WNK2, NUAK2, GLYCTK, PIM3"
"GO:0000398","mRNA splicing, via spliceosome",1.4887216,10,0.525,3.2e-49,3.3e-39,"CDC5L, DHX15, HNRNPA2B1, PLRG1, TRA2B, SNRPA1,
SNRPB2, SNRPD3, DDX39B, PRPF3, AQR, DDX46, BCAS2, SRSF10, LSM6, WBP4,
SF3B1, LSM5, USP49, SYF2, HTATSF1, RSRC1, CRNKL1, CDC40, PPIL1, LSM8,
MAGOHB, METTL3, CWC22, METTL14, PRPF38A","DHX8, IK, SNU13, SNRPB, SNRPC, SNRPD2, SNRPF,
RNF113A, SF3A2, SART1, EFTUD2, DDX23, EIF4A3, DDX39A, SF3B4, SF3A1,
PRPF8, TXNL4A, SF3B2, U2AF2, CASC3, SF3B3, PRPF6, LSM4, PRPF31, GPKOW,
LSM3, PRPF19, DDX41, LSM7, XAB2, ISY1, LSM2, CACTIN, SF3B5, WDR83,
ZMAT2"
"GO:0016567","protein ubiquitination",1.6198263,10,0.38,5.9e-42,5.9e-21,"TRIM23, BRCA1, MDM2, NEDD4, NFE2L2, HLTF, UBE2D3,
UBE2E1, UBE2V2, VHL, USP9X, CUL4B, CUL4A, CUL3, CUL2, CUL1, TRIM24,
RNF144A, PJA2, ARIH2, WWP1, RNF139, KLHL2, MYCBP2, SIRT1, ARIH1, FBXL2,
RCHY1, FBXL3, FBXL5, FBXO9, FBXO4, KLHL20, MYLIP, RLIM, CRBN, RNF138,
TRIM33, RNF111, KLHL24, DET1, UBA6, CAND1, KLHL9, KLHL7, PCNP, BIRC6,
HACE1, KLHL8, MAGEF1, ATG3, FBXL17, CBLL1, VCPIP1, ITCH, TRIM52, OTULIN,
KLHL13, ARRDC4, PCMTD1, UHRF2, RNF38, SDE2, FBXO45, RNF182, SHPRH","ARRB1, ARRB2, CCNF, CDC34, DDB1, TRIM21, TNFAIP1,
UBA1, UBE2D2, UBE2L3, VCP, RNF113A, USP5, LZTR1, HERC2, BTRC, KEAP1,
AREL1, KLHL21, RBX1, STUB1, UBAC1, OS9, WWP2, UBE2C, ZSWIM8, FBXL7,
KLHL18, NEDD4L, CBLC, TRPC4AP, FBXO2, RNF181, ANAPC7, ANAPC11, UBE2D4,
FBXW5, RNF43, RNF220, VPS11, VPS18, RNF25, KLHL25, PINK1, RNF26, FBXL15,
MUL1, SPSB1, TRIM11, KCTD10, TRAF7, RNF135, SYVN1, SPSB2, ZNF598,
TRIM47, TMEM129, SPSB4, ARRDC1, ANKRD9, ASB12, KCTD13"
"GO:0006338","chromatin remodeling",1.4901934,10,0.405,2.8e-40,1.8e-30,"ACTL6A, ATRX, BMI1, CHD1, CHEK1, BPTF, HDAC2, RB1,
RBBP4, REST, RNF2, SFPQ, SMARCA1, SMARCC1, SMARCE1, TOP1, KDM6A, YY1,
SMARCA5, KAT2B, BAZ1B, CHD1L, BAZ1A, ZBTB1, PAXIP1, RYBP, NIPBL, BAZ2B,
WAC, UCHL5, RSF1, INO80D, PBRM1, IWS1, SMARCAD1, MIER1, GATAD1, SUV39H2,
TET1, PCGF6, SLFN11, ACTR8, MYSM1, PWWP2A","CHD3, CHD4, DAXX, HDAC1, PAK1, PER1, RING1, SMARCA4,
SMARCB1, SMARCD1, SMARCD2, SMARCD3, BRPF1, RUVBL1, PER2, MTA2, MCRS1,
ZNHIT1, TAF6L, RUVBL2, MORC2, KDM6B, CHTOP, TFPT, ZBTB7A, SIRT6, MBD3,
GATAD2A, PIH1D1, COPRS, GATAD2B, CHD8, ACTR5, PCGF1, INO80C, PWWP2B,
INO80E"
"GO:0042274","ribosomal small subunit biogenesis",1.6585579,10,0.4375,1.6e-37,7.7e-27,"RPS3A, RPS17, MPHOSPH10, WDR3, KRR1, WDR43, DIMT1,
UTP20, DNTTIP2, FCF1, UTP18, NOP58, HEATR1, RIOK2, UTP6, PNO1, UTP3,
RIOK1, WDR75, C1orf131, WDR36","FBL, SNU13, RPS4X, RPS5, RPS9, RPS11, RPS12, RPS13,
RPS14, RPS15, RPS15A, RPS16, RPS19, RPS23, RPS28, RRP9, WDR46, RCL1,
EMG1, TBL3, AATF, RRP7A, NAT10, IMP3, DHX37, NOL6, RRP36, RPS19BP1,
IMP4"
"GO:0016579","protein deubiquitination",1.6109917,10,0.065,3.2e-35,7.1e-13,"CYLD, USP1, USP9X, USP14, USP10, USP8, USP34, USP15,
STAMBP, COPS5, USP33, USP49, USP25, UCHL5, OTUD6B, USP28, USP37, USP46,
VCPIP1, USP42, USP38, USP45, USP12, USP50","TNFAIP3, USP4, USP11, BAP1, EIF3F, USP2, USP20,
USP19, OTUD5, OTUB1, USP35, USP36, OTUB2, ZC3H12A, JOSD2"
"GO:0006511","ubiquitin-dependent protein catabolic process",1.6019242,10,0.2675,3.3e-34,1e-12,"UBE2K, MDM2, ATXN3, NEDD4, RBBP6, RNF6, SIAH1, TAF1,
UBE2D1, UBE2E1, UBE3A, CUL3, RNF8, TRIP12, EDEM1, TOPORS, PSMD14, ARIH2,
USP33, MKRN2, ARIH1, RCHY1, FBXL4, FBXO22, RNF11, RLIM, DTL, GET4,
RNF125, UBA6, HACE1, MIB1, KLHL8, SMURF2, KLHL15, ITCH, UBR3, DCST1,
KCTD6, FBXO45","ARRB1, DDB1, NEDD8, PSMD11, RNF5, SIAH2, PPP1R11,
UBE2I, UBE2L3, TRIM25, BAG6, UBL4A, SQSTM1, BTRC, PSMF1, RNF40, KEAP1,
AREL1, RBX1, STUB1, KLF1, OS9, UBE2C, TRIM31, NEDD4L, CBLC, RNF167,
TRPC4AP, FBXO10, RNF43, RNF126, NPLOC4, CHFR, SMURF1, RNF123, RNF25,
KLHL25, PINK1, SPSB1, KCTD10, SYVN1, SPSB2, KLHL22, RNF185, TMEM129,
SPSB4, ARRDC1, UBE2J2, WDR81, KCTD21"
"GO:0046777","protein autophosphorylation",1.3802086,10,0.035,5.8e-32,1e-19,"ATM, ATR, BMX, CAMK2D, DAPK1, DYRK1A, FER, GSK3B,
JAK2, MAK, NEK2, DDR2, PAK2, PRKD1, EIF2AK2, PTK2, STK4, CDKL5, TAF1,
TXK, VRK1, VRK2, MAPKAPK5, STK17B, EIF2AK3, ULK2, SLK, MELK, OXSR1,
SMG1, PASK, STK39, TAOK3, CDK12, STK26, RIOK2, TAOK1, WNK3, PEAK1,
MEX3B, LRRK2, UHMK1, EIF2AK4","ABL1, ACVR1B, AKT1, DDR1, CAMK2A, CSF1R, DAPK3, EGFR,
MARK2, EPHA1, EPHA4, EPHB4, PTK2B, FGFR2, FGFR4, FGR, FLT3, FLT4, HCK,
IGF1R, IRAK1, MAP3K3, MAP3K9, MAP3K10, MAP3K11, PAK1, PDGFRB, PIM1,
PTK6, STK11, ULK1, STK16, AURKB, TAOK2, STK25, CAMKK2, RIPK3, MAP4K1,
ATP13A2, DAPK2, PRKD2, ULK3, MINK1, WNK2"
"GO:0006974","DNA damage response",1.5680096,10,0.495,1.3e-30,1.3e-20,"APC, XIAP, ATM, ATR, BLM, CDK3, CHEK1, ERCC8, ATF2,
CSNK2A1, MCL1, MRE11, NEDD4, POLB, PRKDC, RAD1, RAD17, RBBP5, RBBP6,
NEK4, TAF1, TOP2A, TP53BP1, VRK1, WRN, YY1, DYRK2, CUL4B, CUL4A, RNF8,
BAZ1B, USP10, CHD1L, ZNF432, BCLAF1, TANK, RAD50, TOPORS, YAP1, USP16,
RAD51AP1, POLQ, NFAT5, CBX1, TLK2, TOPBP1, CBX3, ZBTB1, KIN, SMG1, SETX,
SMC5, PSME4, UFL1, SIRT1, SPIDR, NIPBL, FBXO5, UBE2T, WAC, TAOK3, UBR5,
POLK, DTL, ETAA1, HPF1, USP47, FANCL, MSL2, RIF1, MCM10, CDKN2AIP,
METTL3, RAD18, TAOK1, WDR48, USP28, INIP, FAM111A, NABP1, SMC6, WDR76,
VCPIP1, SETD7, SPRTN, ZRANB3, SLF1, DCUN1D5, MCM8, MASTL, SLFN11,
ALKBH8, HELB, CCDC13, APLF, FBXO45, STXBP4, ZBTB38, MCM9, SHPRH,
BOD1L1","ABL1, APBB1, CCND1, BCL3, BCL6, CDKN1A, PLK3, DDB1,
DDB2, ENDOG, GNL1, IRF3, IRF7, MEN1, OGG1, PAK1, PRKCD, PSEN1, RPS3,
STK11, SUV39H1, TP53, TP73, UBA1, VCP, BTG2, IKBKG, HERC2, MAPKAPK2,
TAOK2, SUSD6, RBX1, CIB1, KAT5, BATF, MORC2, NCOA6, PPP1R15A, ZNF385A,
AATF, FOXP1, MACROD1, SIRT7, DGCR8, GNB1L, OTUB1, UBQLN4, HMCES, ZBTB4,
NABP2, FBXO31, ZC3H12A, FLYWCH1, ALKBH7, ZDHHC16, CHCHD6, NSMCE1,
BRAT1"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein
catabolic process",1.6615196,10,0.3625,2.8e-30,2.1e-14,"BIRC2, ERCC8, CTNNB1, MDM2, ATXN3, NFE2L2, PEX12,
PSMA2, SH3BGRL, SIAH1, SKP2, UBE2D1, UBE2D3, UBE3A, VHL, SPOP, CUL4A,
CUL3, CUL1, CLOCK, PJA2, KIF14, FEM1B, TRIM13, TOPORS, APPBP2, SIRT1,
KLHDC2, DCAF13, FBXO9, KLHL20, CRBN, UBE2W, FEM1C, PCNP, PELI1, KLHL42,
COP1, FBXL17, TBL1XR1, ITCH, KBTBD7, KBTBD6, FBXO45, SPOPL","ARRB1, ARRB2, CDC34, DDB1, GSK3A, IFI27, PCBP2,
PEX10, PML, PSMC5, TBL1X, TNFAIP1, VCP, TRIM26, BTRC, RBX1, STUB1, KAT5,
RBCK1, WWP2, SIRT2, ZSWIM8, NEDD4L, TBX21, FBXW5, FBXL19, AMBRA1,
RNF126, SMURF1, HECTD3, KCTD17, RNF122, KCTD10, KLHL22, ZNRF1, KLHDC3,
ANKRD9, ZFAND2B, RNF187, KCTD13"
