"ID","Term_Description","Fold_Enrichment","occurrence","support","lowest_p","highest_p","Up_regulated","Down_regulated"
"GO:0090575","RNA polymerase II transcription regulator
complex",2.0734069,10,0.0863095,1.7e-09,1.1e-08,"HIF1A, HMGA1, JUN, NFE2L2, PPARG, STAT1, STAT6,
FOSL1, ATF6","HNRNPAB, CBX3"
"GO:0000785","chromatin",1.5374996,10,0.0749158,1.8e-08,0.00027,"HIF1A, JUN, LOXL2, POLA1, PPARD, RARG, STAT1, TGM2,
NRIP1, SIRT1","EGR1, NR4A1, MCM7, SNAI2, SMARCD3, BUD31, HAND2,
MAGED1, CBX3, ZNF827"
"GO:0005925","focal adhesion",2.9041659,10,0.045628,9.9e-08,1.7e-05,"ACTG1, ACTN1, CAV1, CAV2, ITGA5, ITGB1, JAK2, LCP1,
MSN, MAP2K1, VCL, NRP1, CPNE3, FERMT2, CORO1C, TES, LIMA1, PARVA,
TADA1","RALA"
"GO:0008180","COP9 signalosome",2.5294348,2,0.007634,1.9e-07,1.9e-07,"COPS4, NCKIPSD","PLCG1, COPS6"
"GO:1990904","ribonucleoprotein complex",1.9823379,10,0.0290404,2.2e-07,0.00021,"NCBP1, MKRN3, PABPC1","ACTB, HNRNPA2B1, HNRNPAB, MEPCE, MRPL41, ZNF827"
"GO:0045121","membrane raft",2.6935584,10,0.0430556,2.8e-07,1.2e-06,"FAS, ATP2B4, CAPN2, CAV1, CAV2, CXADR, CD55, ITGB1,
JAK2, KDR, LYN, MYO1C, PLCG2, PPT1, TNFRSF1B, TNFRSF10A, ERLIN2,
MYADM",""
"GO:0015629","actin cytoskeleton",2.3257938,10,0.0287037,3.7e-07,0.00094,"AXL, CNN3, LCP1, PAWR, TSPAN5, CORO1C, CLIC4, LIMA1,
PARVA, FMN2, ARSJ, NEXN","ACTA1, ACTB, CALD1, DBN1, MARCKS, FSCN1, ARPC1B,
ARPC1A, SWAP70"
"GO:0005681","spliceosomal complex",1.5374996,10,0.0206229,2.2e-06,0.027,"","HNRNPA2B1, SNRPB2, SNRPN, DDX41"
"GO:0005874","microtubule",2.0048645,2,0.0112307,3.4e-06,0.0078,"MID2, BEX4","CCT6A, CDK5, DCTN1, TBCD, TUBA1A, CDK5RAP3,
KATNAL2"
"GO:0016514","SWI/SNF complex",2.4503899,10,0.0229888,4.9e-06,2.2e-05,"","SMARCD3, BCL7B, BRD9"
"GO:0001726","ruffle",2.9404679,10,0.0080692,5.7e-06,0.034,"ACTN1, ITGA5, ITGB1, LCP1, LIMA1, MYADM","PLCG1, FSCN1, DBNL"
"GO:0030667","secretory granule membrane",2.5073758,9,0.0092593,3.7e-05,0.032,"ANPEP, RHOG, CD55, B4GALT1, ITGAX, LGALS3, RAB5B","PTPRN2, RAC1, EXOC3, RAB4B"
"GO:0005911","cell-cell junction",2.7226555,10,0.0090939,8.2e-05,0.0082,"ACTG1, ACTN1, CXADR, ITGA5, VCL, DNMBP, CLIC4, F11R,
AJUBA, MYADM","ACTB, FSCN1, PDZD2, EPB41L3, CADM3"
"GO:0098978","glutamatergic synapse",2.8004457,10,0.0161385,9.5e-05,0.031,"ABR, ACTN1, OPHN1","ACTB, RAC1, RAC3, SLITRK4"
"GO:0000151","ubiquitin ligase complex",1.1531247,10,0.0155663,0.00011,0.0029,"CAND1, SMURF2, BRCC3",""
"GO:0043296","apical junction complex",4.9007799,10,0.0331956,0.00015,0.033,"ACTG1, TJP1","ACTB"
"GO:0030126","COPI vesicle coat",3.2671866,5,0.0075758,0.00015,0.00035,"COPZ1","COPG2"
"GO:0071005","U2-type precatalytic spliceosome",1.1761872,10,0.0153259,0.00019,0.011,"","SNRPB2, LSM5, LSM8"
"GO:0035631","CD40 receptor complex",3.5642036,10,0.0229888,2e-04,0.00024,"BIRC2","RNF31"
"GO:0009925","basal plasma membrane",3.7339275,10,0.024311,0.00024,0.029,"MYO1C, SLC1A3, SLC1A5, SLC6A9, SLC7A1, SLC16A1,
SLC7A5","TF"
"GO:0005912","adherens junction",2.1781244,10,0.0155076,0.00043,0.042,"JAG1, CXADR, DSP, TJP1, VCL, FERMT2","ACTB"
"GO:0032587","ruffle membrane",1.7821018,10,0.0080692,0.00049,0.0011,"ITGA5, ITGB1, PLCG2","PLCG1, RAC1"
"GO:0000118","histone deacetylase complex",2.1781244,10,0.0376025,0.00066,0.0027,"MECOM","HDAC3, HDAC5"
"GO:0043235","receptor complex",1.8333853,10,0.0077832,0.00079,0.0012,"ACVR1B, GHR, IL4R, ITGA3, ITGB1, ITGB2, ITPR3, ROR1,
PPARG, VLDLR, NRP1, NT5DC3","PTPRN2"
"GO:0000307","cyclin-dependent protein kinase holoenzyme
complex",2.0634863,1,0.0092593,0.00098,0.00098,"CDK2","CDK5"
"GO:0071013","catalytic step 2 spliceosome",1.0183439,8,0.0077832,0.0011,0.037,"PABPC1","HNRNPA2B1, SNRPB2, DDX41"
"GO:0016605","PML body",1.3426794,3,0.0089286,0.0012,0.003,"CSNK2A1, NBN, CALCOCO2, SIRT1","LRCH4"
"GO:0030027","lamellipodium",1.4825889,6,0.007949,0.0014,0.0082,"APBB2, CORO1C","ACTA1, ACTB, LIMK1, PLCG1, RAC1, FSCN1, DBNL"
"GO:0015630","microtubule cytoskeleton",1.2784643,1,0.0076336,0.0015,0.0015,"GABRG3, SHMT2, CLIC4, CKAP2, EHD2, FAM83D","DCTN1, TUBA1A, EML3"
"GO:0030133","transport vesicle",1.6566017,5,0.0075758,0.0015,0.037,"CAV2, CD55, TMED2, COPZ1","YKT6, COPG2"
"GO:0036464","cytoplasmic ribonucleoprotein granule",1.9887223,10,0.0229888,0.0017,0.028,"GHR, PABPC1, BTBD1","ACTB, RAC1, SNRPB2, TUBA1A"
"GO:0031519","PcG protein complex",1.6335933,4,0.0082522,0.0019,0.0037,"CSNK2A1, PCGF5",""
"GO:0000781","chromosome, telomeric region",0.8810391,2,0.0079201,0.002,0.0023,"NBN","HNRNPA2B1, ZNF827, LRWD1"
"GO:0005901","caveola",2.3523744,2,0.0153874,0.0025,0.0025,"ATP2B4, CAV1, CAV2, JAK2, MYOF, EHD2",""
"GO:0005856","cytoskeleton",1.7502785,9,0.0082645,0.0031,0.0049,"ACTG1, MSN, VCL, RIPK2, TNIK","ACTB, CALD1, DBN1, HSPB1, FSCN1"
"GO:0046540","U4/U6 x U5 tri-snRNP complex",1.1880679,5,0.0076336,0.0032,0.004,"","LSM5, LSM8"
"GO:0010008","endosome membrane",1.8934831,9,0.0083333,0.0033,0.027,"CLCN5, ECE1, IRAK2, ITGB1, SORL1, ARHGAP26, NCSTN,
CORO1C, EHD2, TMBIM1, TAB3","SNX1, TF, VPS41, WDR91, PMEPA1, MICAL1"
"GO:0010494","cytoplasmic stress granule",2.340671,10,0.0158402,0.0034,0.042,"PRKAA2, TRIM25, DAZAP2, PABPC1, ZNFX1, LARP4","CIRBP, EIF3B"
"GO:1904813","ficolin-1-rich granule lumen",1.8970761,8,0.0077832,0.0037,0.04,"CSTB, GNS, SERPINA1, VCL, PGM2, CAND1","GUSB, IMPDH1, PPIA, PSMA2, PDAP1, DBNL"
"GO:0001725","stress fiber",3.1788843,7,0.0083333,0.0041,0.02,"ACTN1, LCP1, MYO1C, LIMA1","ACTA1, FSCN1"
"GO:0042995","cell projection",2.6731527,1,0.0092593,0.0041,0.0041,"ACTN1, PTEN","PLCG1"
"GO:0030904","retromer complex",4.3562488,9,0.0082645,0.0046,0.018,"SNX6","DCTN1, SNX1, SNX8"
"GO:0009898","cytoplasmic side of plasma membrane",2.0514893,10,0.0080692,0.0047,0.0058,"ANK1, BIRC2, LYN, PTEN, STAC, FERMT2, PTPN22,
RACGAP1","RNF31"
"GO:0030659","cytoplasmic vesicle membrane",3.835393,2,0.0080692,0.0057,0.012,"MYO5B, TRPM2, SLC30A1, FMN2, SPIRE1","ABCA3, AP1S1, RALA, VOPP1"
"GO:0030054","cell junction",2.3367957,7,0.0076923,0.0071,0.048,"CXADR, GJB3, KDR, LCP1, SLC16A1, TJP1, CPNE3, FERMT2,
TES, F11R, COPS4, TBC1D2, SMAGP, WDFY1","CDK5, EPB41L3, IP6K2, BRSK1"
"GO:0045111","intermediate filament cytoskeleton",1.6683506,9,0.0076923,0.0085,0.013,"KRT8, PRKCE, KRT80","NES"
"GO:0043005","neuron projection",2.2838586,2,0.0115396,0.0096,0.0096,"CXADR, MYO1D, PTEN, SLC1A3, NRP1, PGRMC1","CDK5, DCTN1, LIMK1, RAC3, SLC30A3, NSMF"
"GO:0030175","filopodium",2.8687492,7,0.0165289,0.0096,0.021,"CXADR, ITGB1, LCP1, MSN","ACTA1, FSCN1"
"GO:0071944","cell periphery",2.7226555,2,0.0078359,0.011,0.011,"ITGA3, MSN, PRKCE, ARHGEF5","RAC3"
"GO:0030426","growth cone",2.1003342,9,0.007874,0.013,0.02,"APBB2, CXADR","CDK5, DBN1, RAC3, FSCN1"
"GO:0031901","early endosome membrane",2.1140619,9,0.0082645,0.014,0.02,"CAV1, SLC31A1, RAB5B, DKK1, SLC39A14, RAB14,
SNX6","SNX1, WDR91, SNX8, PMEPA1"
"GO:0016363","nuclear matrix",1.3519393,7,0.0076923,0.014,0.014,"POLA1, CLIC4","HNRNPA2B1, NSMF"
"GO:0030315","T-tubule",5.1138573,3,0.0082645,0.017,0.025,"ANK2, ATP1B1, ATP2B4, SLC30A1","SCN1B, SRI"
"GO:0009897","external side of plasma membrane",1.5079323,7,0.0076923,0.018,0.039,"ECE1, B4GALT1, MCAM, NCAM1, SERPINA5, SEMA7A, ADAM9,
TMEM123",""
"GO:0005769","early endosome",1.8449995,3,0.0076336,0.019,0.019,"APBB2, CD22, F2RL1, KDR, MAP2K1, SORL1, NRP1,
TBC1D2B, MGRN1, PARM1, SNX12, RAB14, WDFY1, STEAP2","TF, AP4M1"
"GO:0005776","autophagosome",1.7424995,5,0.007874,0.02,0.024,"CALCOCO2, PIP4K2C","ULK1, WIPI2"
"GO:0016328","lateral plasma membrane",2.9404679,1,0.0076336,0.022,0.022,"ATP1B1, MYO1C, SLC6A9, SLC16A1, CORO1C","TBCD"
"GO:0034774","secretory granule lumen",1.9082683,1,0.0082645,0.025,0.025,"CSTB, PCSK1, VCL, PGM2, CAND1, ARHGAP9","IMPDH1, PPIA, PSMA2, TF, DBNL"
"GO:0030532","small nuclear ribonucleoprotein complex",1.7821018,8,0.0077832,0.026,0.035,"","SNRPN"
"GO:0071564","npBAF complex",1.7821018,9,0.0185185,0.026,0.037,"","SMARCD3"
"GO:0043596","nuclear replication fork",3.5642036,10,0.008631,0.026,0.035,"","BAZ1B, ZMIZ2"
"GO:0030140","trans-Golgi network transport vesicle",5.8809359,2,0.0077638,0.026,0.026,"RAB27B, RAB14, STEAP2",""
"GO:0120103","centriolar subdistal appendage",5.8809359,1,0.0082645,0.026,0.026,"CCDC120","DCTN1, CCDC61"
"GO:0016323","basolateral plasma membrane",2.2618984,7,0.0076923,0.027,0.039,"ANK2, SLC31A1, CXADR, B4GALT1, MYO1D, SLC6A9, SLC7A1,
SLC14A1, SLC16A1, TJP1, SLC30A1, SLC7A5, SLC39A14, SLC43A3, ALPK2","NDRG4, PIANP, SLC29A4"
"GO:0005847","mRNA cleavage and polyadenylation specificity factor
complex",3.5642036,10,0.0118239,0.028,0.035,"CPSF2","CPSF4"
"GO:0005635","nuclear envelope",2.1943791,4,0.0078704,0.03,0.034,"BNIP3L, LMO7, POLA1, HTATIP2, ATF6, NUP210, SIRT1,
MYOF","DCTN1, MAD1L1, DHRS2, RAB40B, CBX3, NSMF,
POM121C"
"GO:0032154","cleavage furrow",2.9701696,1,0.0076336,0.03,0.03,"RACGAP1, LIMA1, SPIRE1","RALA, WDR73"
